ensembl,logFC,adj.P.Val,GeneID,Symbol,Group,Disease_BreastCancer_NlogP,Disease_BreastCancer_Score,Disease_BreastCancer_Causing,Disease_ChronicInterstitialCystitis_NlogP,Disease_ChronicInterstitialCystitis_Score,Disease_ChronicInterstitialCystitis_Causing,Disease_ColorectalCancer_NlogP,Disease_ColorectalCancer_Score,Disease_ColorectalCancer_Causing,Disease_DengueDisease_NlogP,Disease_DengueDisease_Score,Disease_DengueDisease_Causing,Disease_DengueHemorrhagicFever_NlogP,Disease_DengueHemorrhagicFever_Score,Disease_DengueHemorrhagicFever_Causing,Disease_DiseasofMentalHealth_NlogP,Disease_DiseasofMentalHealth_Score,Disease_DiseasofMentalHealth_Causing,Disease_HepatosplenicT-CellLymphoma_NlogP,Disease_HepatosplenicT-CellLymphoma_Score,Disease_HepatosplenicT-CellLymphoma_Causing,Disease_LungCancer_NlogP,Disease_LungCancer_Score,Disease_LungCancer_Causing,Disease_LungCancerSusceptibility3_NlogP,Disease_LungCancerSusceptibility3_Score,Disease_LungCancerSusceptibility3_Causing,Disease_ProstateCancer_NlogP,Disease_ProstateCancer_Score,Disease_ProstateCancer_Causing,GO_AntigenBinding_NlogP,GO_AntigenBinding_Score,GO_AntigenBinding_Causing,GO_ComplementActivation_NlogP,GO_ComplementActivation_Score,GO_ComplementActivation_Causing,GO_ComplementActivationClassicalPathway_NlogP,GO_ComplementActivationClassicalPathway_Score,GO_ComplementActivationClassicalPathway_Causing,GO_ExtracellularRegion_NlogP,GO_ExtracellularRegion_Score,GO_ExtracellularRegion_Causing,GO_ExtracellularSpace_NlogP,GO_ExtracellularSpace_Score,GO_ExtracellularSpace_Causing,GO_ImmunoglobulinComplex_NlogP,GO_ImmunoglobulinComplex_Score,GO_ImmunoglobulinComplex_Causing,GO_LeukocyteMigration_NlogP,GO_LeukocyteMigration_Score,GO_LeukocyteMigration_Causing,GO_Opsonization_NlogP,GO_Opsonization_Score,GO_Opsonization_Causing,GO_PeptideCross-linking_NlogP,GO_PeptideCross-linking_Score,GO_PeptideCross-linking_Causing,GO_RegulationofComplementActivation_NlogP,GO_RegulationofComplementActivation_Score,GO_RegulationofComplementActivation_Causing,Path_APCinCellCycleRegulation_NlogP,Path_APCinCellCycleRegulation_Score,Path_APCinCellCycleRegulation_Causing,Path_AuroraBSignaling_NlogP,Path_AuroraBSignaling_Score,Path_AuroraBSignaling_Causing,Path_BindingandUptakeofLigandsByScavengerReceptors_NlogP,Path_BindingandUptakeofLigandsByScavengerReceptors_Score,Path_BindingandUptakeofLigandsByScavengerReceptors_Causing,Path_CellCycleMitotic_NlogP,Path_CellCycleMitotic_Score,Path_CellCycleMitotic_Causing,Path_CollagenFormation_NlogP,Path_CollagenFormation_Score,Path_CollagenFormation_Causing,Path_DegenerationofTheExtracellularMatrix_NlogP,Path_DegenerationofTheExtracellularMatrix_Score,Path_DegenerationofTheExtracellularMatrix_Causing,Path_MatrixMetalloproteinases_NlogP,Path_MatrixMetalloproteinases_Score,Path_MatrixMetalloproteinases_Causing,Path_MitoticPrometaphase_NlogP,Path_MitoticPrometaphase_Score,Path_MitoticPrometaphase_Causing,Path_O2CO2ExchangeinErythrocytes_NlogP,Path_O2CO2ExchangeinErythrocytes_Score,Path_O2CO2ExchangeinErythrocytes_Causing,Path_PLK1SignalingEvents_NlogP,Path_PLK1SignalingEvents_Score,Path_PLK1SignalingEvents_Causing,System_CardiovascularSystem_NlogP,System_CardiovascularSystem_Score,System_CardiovascularSystem_Causing,System_ExtraembryonicTissues_NlogP,System_ExtraembryonicTissues_Score,System_ExtraembryonicTissues_Causing,System_GastrointestinalTract_NlogP,System_GastrointestinalTract_Score,System_GastrointestinalTract_Causing,System_HematopoieticSystem_NlogP,System_HematopoieticSystem_Score,System_HematopoieticSystem_Causing,System_IntegumentarySystem_NlogP,System_IntegumentarySystem_Score,System_IntegumentarySystem_Causing,System_MuscoskeletalSystem_NlogP,System_MuscoskeletalSystem_Score,System_MuscoskeletalSystem_Causing,System_NervousSystem_NlogP,System_NervousSystem_Score,System_NervousSystem_Causing,System_ReproductiveSystem_NlogP,System_ReproductiveSystem_Score,System_ReproductiveSystem_Causing,System_RespiratorySystem_NlogP,System_RespiratorySystem_Score,System_RespiratorySystem_Causing,System_SensoryOrgans_NlogP,System_SensoryOrgans_Score,System_SensoryOrgans_Causing,Tissue_Blood_NlogP,Tissue_Blood_Score,Tissue_Blood_Causing,Tissue_Bone_NlogP,Tissue_Bone_Score,Tissue_Bone_Causing,Tissue_Brain_NlogP,Tissue_Brain_Score,Tissue_Brain_Causing,Tissue_Cartilage_NlogP,Tissue_Cartilage_Score,Tissue_Cartilage_Causing,Tissue_Endothelium_NlogP,Tissue_Endothelium_Score,Tissue_Endothelium_Causing,Tissue_Epithelial_NlogP,Tissue_Epithelial_Score,Tissue_Epithelial_Causing,Tissue_Eye_NlogP,Tissue_Eye_Score,Tissue_Eye_Causing,Tissue_Kidney_NlogP,Tissue_Kidney_Score,Tissue_Kidney_Causing,Tissue_Lung_NlogP,Tissue_Lung_Score,Tissue_Lung_Causing,Tissue_NeuralTube_NlogP,Tissue_NeuralTube_Score,Tissue_NeuralTube_Causing
ENSG00000165409,2.05036112687215,2.01907448529736e-14,7253,TSHR,P,0.609928046908482,0.85,0.552365779876709,,,,,,,,,,,,,,,,,,,0.563539994089892,0.1,0.552365779876709,,,,0.677464651384483,0.63,0.552365779876709,1.76622902163937,0.11,0.552365779876709,,,,,,,2.525896866329,1.21,0.552365779876709,1.33889594744795,0.67,0.552365779876709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37248319783924,0.51,0.552365779876709,,,,,,,,,,1.20150609466165,1.7,0.552365779876709,,,,0.840037321003674,0.79,0.552365779876709,1.15775684311408,0.73,0.552365779876709,,,,1.23968866281953,0.44,0.552365779876709,0.840626674441794,3.19,0.552365779876709,2.07427199869418,4.13,0.552365779876709,,,,,,,0.924981261649774,3.63,0.552365779876709,1.27541266201217,5.47,0.552365779876709,1.30188205495613,6.67,0.552365779876709,0.994081938065415,0.61,0.552365779876709,,,,0.984777645331282,2.47,0.552365779876709,1.7086099129864,7.57,0.552365779876709,1.08927396207469,3.51,0.552365779876709,0.93031363188446,3.18,0.552365779876709,,,
ENSG00000197409,2.34509815379317,2.10490170178491e-14,8351,H3C4,P,0.450926529692879,0.57,0.83916437625885,,,,,,,,,,,,,,,,,,,0.819336286536725,0.77,0.83916437625885,,,,,,,,,,,,,,,,1.84441759415332,0.52,0.83916437625885,0.940436136820498,0.21,0.83916437625885,,,,,,,,,,,,,,,,,,,,,,,,,2.7632577821236,1.9,0.83916437625885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574393188687528,1.49,0.83916437625885,,,,,,,,,,0.345031843364453,1.07,0.83916437625885,0.476321840365468,0.79,0.83916437625885,0.980036570588417,4.64,0.83916437625885,,,,,,,0.12967457043768,0.61,0.83916437625885,0.491046855104017,0.62,0.83916437625885,0.154974928171948,0.51,0.83916437625885,0.246782505713805,0.96,0.83916437625885,,,
ENSG00000237111,2.38571098599751,2.26619916414401e-14,ENSG00000237111,IGHJ3P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456818327961176,0.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000240204,2.06807297143793,2.2455137995597905e-14,100287482,SMKR1,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53689225063046,7.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59654517406664,0.42,0.0,,,,,,,0.116364157955857,0.51,0.0,0.136124778724965,0.25,0.0,,,,,,,,,,0.284560139168985,0.82,0.0,,,,,,,0.0638142602245162,0.61,0.0,,,
ENSG00000166342,3.31114655189589,3.4748636444648804e-14,81832,NETO1,P,0.39981675066189,0.47,0.573182642459869,,,,,,,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.573182642459869,,,,,,,,,,1.84441759415332,0.52,0.573182642459869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23968866281953,0.44,0.573182642459869,0.583692935163741,1.55,0.573182642459869,,,,,,,,,,0.0499199982580741,0.38,0.573182642459869,0.454208610746766,0.73,0.573182642459869,0.954157395380865,4.49,0.573182642459869,,,,,,,0.656896873316852,1.51,0.573182642459869,0.386639355075949,0.55,0.573182642459869,0.209567793637227,0.58,0.573182642459869,0.138413371386023,0.73,0.573182642459869,,,
ENSG00000101198,2.24608724846987,2.9980772938373304e-14,128414,NKAIN4,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.165851056575775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00085205929215,0.31,0.165851056575775,0.514170653951155,1.18,0.165851056575775,,,,,,,1.56410121899923,0.54,0.165851056575775,,,,,,,0.296929490596214,1.57,0.165851056575775,,,,,,,,,,0.27272471234121,0.27,0.165851056575775,0.606405881053592,1.45,0.165851056575775,,,,1.42038668155902,1.15,0.165851056575775
ENSG00000187017,2.17875760030165,2.98177280870737e-14,83715,ESPN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.361891597509384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87651076040671,4.27,0.361891597509384,,,,,,,0.830945478073071,0.41,0.361891597509384,,,,,,,0.789395525311496,2.86,0.361891597509384,0.643806930110733,0.43,0.361891597509384,,,,1.90839990482019,0.76,0.361891597509384,0.400758171722407,1.25,0.361891597509384,0.321848319561368,0.44,0.361891597509384,0.981665584058401,4.64,0.361891597509384,0.729012277135279,0.13,0.361891597509384,,,,0.717312795788508,1.66,0.361891597509384,1.36888570802145,5.24,0.361891597509384,1.07407004822233,3.42,0.361891597509384,0.40187339767148,1.33,0.361891597509384,,,
ENSG00000163888,2.13026177128953,3.23192864745548e-14,94032,CAMK2N2,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272055316332141,0.24,0.738105237483978,,,,,,,,,,,,,,,,0.45576174421039,2.15,0.738105237483978,,,,,,,0.161518695022862,0.64,0.738105237483978,,,,0.28570902362015,0.73,0.738105237483978,0.39319912514389,1.31,0.738105237483978,,,
ENSG00000198807,2.12532087725824,3.28589263666546e-14,5083,PAX9,P,0.826469950344414,1.25,0.442456811666489,,,,0.486065457203002,0.11,0.442456811666489,,,,,,,,,,,,,1.58519693020502,8.84,0.442456811666489,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.442456811666489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13024865443655,1.55,0.442456811666489,0.830945478073071,0.41,0.442456811666489,1.60944291777907,0.61,0.442456811666489,2.66634776911555,2.08,0.442456811666489,0.452950766876561,0.94,0.442456811666489,0.76962118507946,0.45,0.442456811666489,0.989903586786846,0.89,0.442456811666489,1.56410121899923,0.54,0.442456811666489,0.0716740179742761,0.46,0.442456811666489,0.890969041940425,2.6,0.442456811666489,0.192794448965767,1.24,0.442456811666489,1.62783598660705,2.1,0.442456811666489,,,,1.0427226288613,2.68,0.442456811666489,0.9067485930136,2.32,0.442456811666489,0.655200408339749,1.59,0.442456811666489,1.35056819655074,7.11,0.442456811666489,2.17882375399612,8.77,0.442456811666489
ENSG00000278677,2.6604052872277,5.1404741105068105e-14,8336,H2AC17,P,0.472010056894365,0.6,0.804826378822327,,,,,,,,,,,,,,,,,,,,,,,,,0.577406685778765,0.11,0.804826378822327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7217753759689,0.46,0.804826378822327,,,,0.769020639491389,0.65,0.804826378822327,,,,,,,,,,0.424348756976643,0.79,0.804826378822327,0.59654517406664,0.42,0.804826378822327,,,,,,,0.4504939893664,1.42,0.804826378822327,0.641638257506998,1.34,0.804826378822327,0.0435687489118404,0.81,0.804826378822327,,,,,,,,,,0.363466104601306,0.48,0.804826378822327,0.433582605010091,1.03,0.804826378822327,,,,,,
ENSG00000268307,2.19447530852555,4.37164565340636e-14,110806301,LINC02560,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112663297266074,0.51,0.0,,,,,,,,,,,,,0.418463735234412,1.04,0.0,,,,,,,,,,,,
ENSG00000211950,2.63098556672752,4.75642559857293e-14,ENSG00000211950,IGHV1-24,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66634776911555,2.75,0.0,2.03564259633805,0.92,0.0,3.50362047161785,1.73,0.0,1.84441759415332,0.52,0.0,,,,3.62855920822615,1.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000175841,2.54643137308647,6.13587811571663e-14,ENSG00000175841,FAM172BP,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298043976055818,0.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000071909,2.41917416006678,5.6008106304631e-14,140469,MYO3B,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.648783275496461,0.43,0.0454153828322887,,,,,,,0.830945478073071,0.41,0.0454153828322887,,,,,,,0.313989813925691,0.42,0.0454153828322887,,,,,,,,,,0.331820910569122,1.04,0.0454153828322887,0.443631297967963,0.73,0.0454153828322887,0.0940465924591591,0.95,0.0454153828322887,,,,,,,0.628414467520956,1.45,0.0454153828322887,0.212918228329992,0.16,0.0454153828322887,0.86413398234926,2.33,0.0454153828322887,0.167335891827712,0.79,0.0454153828322887,,,
ENSG00000198768,2.74904173188617,6.38408351050357e-14,164284,APCDD1L,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940436136820498,0.21,0.22064296901226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57420154590355,0.7,0.22064296901226,0.176491518722409,0.11,0.22064296901226,,,,,,,,,,0.0456818327961176,0.36,0.22064296901226,0.326047902215607,0.45,0.22064296901226,,,,0.94356432188344,0.49,0.22064296901226,,,,0.161518695022862,0.64,0.22064296901226,,,,0.110067202966911,0.44,0.22064296901226,0.236624844243901,0.93,0.22064296901226,,,
ENSG00000211454,2.06207998946803,6.15743789337286e-14,ENSG00000211454,AKR7L,P,,,,,,,0.500375416804699,0.19,0.0,,,,,,,,,,,,,,,,,,,0.577406685778765,0.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116364157955857,0.51,0.0,,,,0.248136902437534,1.41,0.0,,,,,,,,,,,,,0.39981675066189,0.95,0.0,0.26720918387388,1.0,0.0,,,
ENSG00000211677,2.06250424152796,6.389322397437942e-14,ENSG00000211677,IGLC2,P,0.472010056894365,0.6,0.0,,,,0.613059740902617,0.58,0.0,,,,,,,,,,,,,0.563539994089892,0.1,0.0,,,,,,,3.29276710630295,3.95,0.0,2.31680534717039,1.59,0.0,3.50362047161785,1.73,0.0,1.98510653173996,0.61,0.0,1.3282536405565,0.58,0.0,3.62855920822615,1.14,0.0,2.47221200736622,0.85,0.0,2.25749134595441,0.66,0.0,4.10568046294581,1.66,0.0,2.99173711063897,1.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176491518722409,0.11,0.0,,,,,,,,,,0.516960683345752,1.66,0.0,,,,,,,,,,0.710878685783098,0.09,0.0,,,,0.279962317049598,0.28,0.0,0.111407313972638,0.45,0.0,0.0988081282837664,0.66,0.0,,,
ENSG00000224041,2.41491893323084,8.203045534259432e-14,ENSG00000224041,IGKV3D-15,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32035062793504,2.09,0.0,,,,,,,1.84441759415332,0.52,0.0,1.3282536405565,0.58,0.0,2.60736990915621,0.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0749391023188626,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000169894,2.81987795685413,9.799214632456281e-14,4584,MUC3A,P,0.772434763983846,1.12,0.0,,,,1.87268435255365,8.7,0.0,,,,,,,,,,,,,1.42398707094124,3.61,0.0,2.75349794483445,3.97,0.0,0.613968672775041,0.26,0.0,,,,,,,,,,1.84441759415332,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5799879384408,3.05,0.0,,,,,,,,,,,,,,,,0.609581470813238,0.37,0.0,,,,0.521066586774026,1.67,0.0,0.298043976055818,0.34,0.0,,,,,,,,,,1.2924331620482,3.83,0.0,,,,0.837570733137331,2.22,0.0,1.1524041262785,4.88,0.0,,,
ENSG00000186007,2.16192892585176,1.03050076171274e-13,93273,LEMD1,P,,,,,,,0.613059740902617,0.58,0.371021419763565,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.371021419763565,,,,,,,,,,,,,0.940436136820498,0.21,0.371021419763565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.559940505072571,0.3,0.371021419763565,,,,,,,0.374333487399854,1.17,0.371021419763565,,,,0.237888995599966,1.37,0.371021419763565,,,,,,,0.161518695022862,0.64,0.371021419763565,,,,0.209567793637227,0.58,0.371021419763565,0.0614347739890125,0.6,0.371021419763565,,,
ENSG00000211962,2.30333303505087,1.04417180276972e-13,ENSG00000211962,IGHV1-46,P,0.429902121271724,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74395262692822,2.8,0.0,2.31680534717039,1.59,0.0,3.50362047161785,1.73,0.0,1.84441759415332,0.52,0.0,,,,3.62855920822615,1.14,0.0,2.47221200736622,0.85,0.0,2.25749134595441,0.66,0.0,4.10568046294581,1.66,0.0,2.99173711063897,1.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000254709,2.06091937295054,1.05226512775599e-13,100423062,IGLL5,P,0.429902121271724,0.53,0.327400237321854,,,,,,,,,,,,,,,,,,,,,,,,,0.577406685778765,0.11,0.327400237321854,2.13486885207329,1.82,0.327400237321854,2.03564259633805,0.92,0.327400237321854,3.50362047161785,1.73,0.327400237321854,1.98510653173996,0.61,0.327400237321854,0.940436136820498,0.21,0.327400237321854,2.60736990915621,0.81,0.327400237321854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646665130643979,0.47,0.327400237321854,1.15775684311408,0.73,0.327400237321854,,,,,,,,,,,,,,,,,,,0.351217451931944,1.1,0.327400237321854,0.762961773150264,1.85,0.327400237321854,0.103449585954213,0.98,0.327400237321854,,,,0.710878685783098,0.09,0.327400237321854,0.1084907352567,0.58,0.327400237321854,0.562171156480782,0.82,0.327400237321854,0.291233084423321,0.73,0.327400237321854,0.329888035267017,1.15,0.327400237321854,,,
ENSG00000196787,2.00983462159391,1.08149843847045e-13,8969,H2AC11,P,0.59667967220395,0.81,0.828804731369019,,,,,,,,,,,,,,,,,,,,,,,,,0.803457796628143,0.7,0.828804731369019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229867074106051,0.2,0.828804731369019,,,,,,,,,
ENSG00000211593,2.37672304145455,1.4203610847431e-13,ENSG00000211593,IGKJ5,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456818327961176,0.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000079393,3.60947233617467,1.55269442000348e-13,51207,DUSP13,P,0.675041126781154,0.92,0.0374108515679836,,,,0.984449007796187,1.06,0.0374108515679836,,,,,,,,,,,,,1.19558991735174,1.51,0.0374108515679836,,,,1.00998818010602,0.99,0.0374108515679836,,,,,,,,,,,,,0.940436136820498,0.21,0.0374108515679836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56285503598663,2.98,0.0374108515679836,,,,,,,1.23968866281953,0.44,0.0374108515679836,0.519149417679781,1.21,0.0374108515679836,,,,,,,,,,0.123997735574523,0.54,0.0374108515679836,0.40727540873346,0.62,0.0374108515679836,0.103860245907481,0.98,0.0374108515679836,,,,0.864632312274164,0.24,0.0374108515679836,0.641638257506998,1.47,0.0374108515679836,,,,0.736650241136656,1.84,0.0374108515679836,0.624668041989236,1.98,0.0374108515679836,,,
ENSG00000196353,2.07383173390628,1.39663910269919e-13,131034,CPNE4,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577406685778765,0.11,0.89589661359787,,,,,,,,,,,,,0.940436136820498,0.21,0.89589661359787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7217753759689,0.46,0.89589661359787,,,,,,,,,,,,,,,,0.659454061167646,2.0,0.89589661359787,,,,,,,,,,0.464355108902113,1.47,0.89589661359787,0.62696970743305,1.28,0.89589661359787,0.820348235301924,3.75,0.89589661359787,,,,0.831638132895978,0.17,0.89589661359787,0.320564267923889,0.87,0.89589661359787,0.363466104601306,0.48,0.89589661359787,0.468841662045931,1.11,0.89589661359787,0.199857608603092,0.86,0.89589661359787,1.49289660622607,1.36,0.89589661359787
ENSG00000197587,3.99037882181257,1.87183087863291e-13,127343,DMBX1,P,,,,,,,,,,,,,,,,,,,,,,0.563539994089892,0.1,0.314963579177856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814755903563054,3.02,0.314963579177856,0.76962118507946,0.45,0.314963579177856,,,,,,,0.392442001400147,1.23,0.314963579177856,0.308516832746502,0.39,0.314963579177856,1.17447693749506,5.8,0.314963579177856,,,,,,,0.0395223232241628,0.49,0.314963579177856,0.946414131852315,2.56,0.314963579177856,0.110067202966911,0.44,0.314963579177856,0.394379503029643,1.32,0.314963579177856,1.51965608055883,1.46,0.314963579177856
ENSG00000183971,2.78165909104722,1.48402688781739e-13,283869,NPW,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84441759415332,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57785729893315,0.23,0.0,,,,,,,,,,0.845251287367874,3.22,0.0,,,,,,,,,,0.123612853172565,0.54,0.0,,,,0.137688123880556,1.07,0.0,,,,,,,0.207998401149389,0.7,0.0,,,,0.496406290541221,1.17,0.0,0.0957836032380967,0.65,0.0,,,
ENSG00000196754,2.11322140458955,1.57283454916937e-13,6273,S100A2,P,1.54877519389036,11.16,0.389524608850479,,,,0.7288298770982,0.85,0.389524608850479,,,,,,,,,,,,,1.6727111720714,9.27,0.389524608850479,,,,0.903328395136057,0.83,0.389524608850479,,,,,,,,,,,,,0.940436136820498,0.21,0.389524608850479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2083283286015,0.23,0.389524608850479,,,,,,,,,,,,,,,,,,,0.602912050620116,0.32,0.389524608850479,1.60944291777907,0.61,0.389524608850479,,,,0.275894408575046,0.26,0.389524608850479,,,,0.921699244031217,0.79,0.389524608850479,,,,0.236977260667272,0.79,0.389524608850479,0.556615864223089,1.04,0.389524608850479,0.0163406551747775,0.74,0.389524608850479,0.873956079617292,0.36,0.389524608850479,,,,1.58063565590896,5.34,0.389524608850479,0.30945314891637,0.34,0.389524608850479,0.467790646365018,1.1,0.389524608850479,1.50634332995332,8.51,0.389524608850479,,,
ENSG00000239951,2.14377330603731,2.1115526064288e-13,ENSG00000239951,IGKV3-20,P,0.51461585591931,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.577406685778765,0.11,0.0,3.56161241859553,4.02,0.0,2.31680534717039,1.59,0.0,3.50362047161785,1.73,0.0,1.84441759415332,0.52,0.0,1.3282536405565,0.58,0.0,3.80465046728183,1.62,0.0,2.47221200736622,0.85,0.0,2.25749134595441,0.66,0.0,4.10568046294581,1.66,0.0,2.99173711063897,1.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339416372293813,1.06,0.0,,,,,,,,,,,,,,,,0.222359784562834,0.16,0.0,,,,,,,,,
ENSG00000211955,2.30717825495401,2.23946252532383e-13,ENSG00000211955,IGHV3-33,P,0.429902121271724,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91534876477552,3.39,0.0,2.31680534717039,1.59,0.0,3.50362047161785,1.73,0.0,1.84441759415332,0.52,0.0,,,,3.62855920822615,1.14,0.0,2.47221200736622,0.85,0.0,2.25749134595441,0.66,0.0,4.10568046294581,1.66,0.0,2.99173711063897,1.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129215848998778,0.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000240216,2.46566514425421,2.40562160982276e-13,ENSG00000240216,CPHL1P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395223232241628,0.49,0.0,,,,,,,0.230098358617923,0.92,0.0,,,
