Tag,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000064763,-1.44424489326445,0.471062941309565,-9.51565917533292,4.4166713464769804e-20,7.253699811583021e-19,34.6213517255529
ENSG00000102030,0.843639938195463,2.84273494415496,9.51273896953502,4.5256711599259304e-20,7.430204099963521e-19,34.5972848666385
ENSG00000224228,-1.6911421939492,-inf,-9.79971747768384,5.16483068106275e-20,8.41983484091266e-19,34.5915710756124
ENSG00000130299,0.868417415348155,1.72353252453663,9.50935953548089,4.65514320690882e-20,7.640188937053291e-19,34.5694400611609
ENSG00000244617,-1.13001108388545,-1.38500311994345,-9.50927918471183,4.6582658460650904e-20,7.642732792748991e-19,34.5687781005406
ENSG00000089505,1.18776411187459,-0.486112800906393,9.50829162491146,4.69681493675262e-20,7.70337885526044e-19,34.5606425380852
ENSG00000166856,-1.60656432027332,-inf,-9.50921585806172,4.72968224333e-20,7.754668285395001e-19,34.5544279293023
ENSG00000091483,0.654210637089148,4.792805825485,9.50658807838401,4.7640567643348e-20,7.805760842089631e-19,34.5466101051916
ENSG00000242372,0.813829022284305,6.17701867289052,9.50530454952943,4.8153491502175405e-20,7.88448526459306e-19,34.5360386585638
ENSG00000140450,-1.26419304856194,2.42241684362827,-9.50470055532345,4.83967495363172e-20,7.9189792498869e-19,34.5310643830439
ENSG00000163378,-0.827222535924476,2.20160760540386,-9.50328231599253,4.8972741288671205e-20,8.00783414672125e-19,34.5193851964136
ENSG00000272777,-1.07031653601032,-0.313904712448961,-9.50277549947604,4.9180218754502005e-20,8.039055132231871e-19,34.515211878493
ENSG00000074071,0.857555194144238,5.66204185838736,9.50266496838019,4.9225582872457e-20,8.043764797756541e-19,34.5143017456071
ENSG00000198087,0.883289475331337,4.16138912258265,9.50236004329894,4.93509451743977e-20,8.05981237597199e-19,34.511790978133
ENSG00000102359,1.8708817683724,2.84596354720774,9.5023454335392,4.9356959546664705e-20,8.05981237597199e-19,34.5116706821717
ENSG00000188783,-1.8083470403614,3.47441397367583,-9.49977906365031,5.0424801318648e-20,8.231421127585951e-19,34.4905414449007
ENSG00000005189,1.01034422656712,0.0546891186027054,9.49957837451792,5.05092648653902e-20,8.2424403783189e-19,34.4888893237835
ENSG00000171496,-1.4825137629786,-inf,-9.60098422106414,5.2640635064364604e-20,8.572979028897199e-19,34.4882024065122
ENSG00000119723,0.598840342364667,0.737838635987751,9.49920823834367,5.06654110788525e-20,8.26514596240012e-19,34.4858423413124
ENSG00000006530,0.604776494525794,2.20729466775719,9.49872389545184,5.08704594382644e-20,8.29581113195079e-19,34.4818553344892
ENSG00000124562,0.797029831474674,5.72762620301039,9.496488768459,5.18274133561694e-20,8.446199888899281e-19,34.4634581868998
ENSG00000244405,-1.17779571167343,3.04197150224192,-9.49568101439937,5.21776180617213e-20,8.500421404443421e-19,34.4568104132184
ENSG00000167088,0.797793916073696,3.06923182024206,9.49346935567861,5.3148536402129104e-20,8.65279538872452e-19,34.4386107078789
ENSG00000166153,1.02916482812505,-1.90841136042359,9.4898474469366,5.47773646676577e-20,8.91200398645518e-19,34.4088128185712
